file_name,feature_x_1,feature_x_2,feature_x_3,feature_x_4,feature_x_5,feature_y_1,feature_y_2,feature_y_3,feature_y_4,feature_y_5,is_gan
059177.png,127,77,87,,,89,89,74,,,Yes
059178.png,126,84,,,,90,135,,,,Yes
05918.png,19,76,,,,100,140,,,,No
059181.png,125,84,75,,,90,140,89,,,Yes
059183.png,33,75,125,77,110,50,89,92,137,136,Yes
059184.png,116,125,84,75,90,136,90,136,90,132,Yes
059185.png,127,78,,,,88,89,,,,Yes
059187.png,126,73,91,,,88,89,67,,,Yes
059189.png,127,97,76,,,91,119,89,,,Yes
05919.png,77,126,93,87,,90,89,181,140,,No
059190.png,74,125,,,,89,90,,,,Yes
059193.png,77,125,107,,,88,89,133,,,Yes
059196.png,126,78,79,70,,89,139,90,85,,Yes
059197.png,127,77,,,,86,87,,,,Yes
059199.png,76,127,92,,,89,87,160,,,Yes
05920.png,131,78,101,93,,91,90,137,163,,No
059207.png,77,126,,,,90,87,,,,Yes
059209.png,124,76,,,,88,87,,,,Yes
05921.png,76,127,,,,90,89,,,,No
059212.png,126,75,,,,89,89,,,,Yes
059214.png,121,78,98,,,88,90,144,,,Yes
059217.png,125,75,110,,,89,90,24,,,Yes
05922.png,127,77,,,,90,90,,,,No
059220.png,127,74,,,,89,83,,,,Yes
05923.png,127,76,72,,,89,89,76,,,No
059232.png,122,72,,,,89,89,,,,Yes
059236.png,104,77,125,,,112,93,84,,,Yes
05924.png,80,122,102,,,85,87,142,,,No
059241.png,125,179,76,,,89,30,91,,,Yes
059242.png,125,75,86,,,90,91,140,,,Yes
059247.png,75,126,74,,,140,89,91,,,Yes
05925.png,78,127,102,96,,90,89,133,110,,No
059253.png,180,172,126,74,,131,134,89,90,,Yes
059258.png,122,,,,,81,,,,,Yes
05926.png,126,,,,,88,,,,,No
059261.png,76,125,,,,90,89,,,,Yes
059269.png,126,74,,,,89,89,,,,Yes
05927.png,97,121,,,,124,88,,,,No
059273.png,77,127,123,,,88,88,79,,,Yes
059274.png,100,77,125,96,,120,92,86,138,,Yes
059277.png,126,114,86,76,,90,138,137,89,,Yes
05928.png,123,174,80,86,90,88,181,93,73,77,No
059287.png,124,,,,,73,,,,,Yes
059289.png,78,,,,,85,,,,,Yes
05929.png,125,75,,,,87,88,,,,No
059294.png,127,78,71,,,88,89,76,,,Yes
059295.png,78,,,,,90,,,,,Yes
059296.png,127,77,100,,,89,89,139,,,Yes
05930.png,128,76,,,,88,89,,,,No
059304.png,125,103,102,,,86,143,141,,,Yes
05931.png,77,126,,,,91,90,,,,No
059310.png,125,89,77,,,90,141,90,,,Yes
059316.png,124,97,,,,85,127,,,,Yes
05932.png,126,11,76,,,90,74,88,,,No
05933.png,127,81,75,,,88,140,89,,,No
059332.png,100,76,124,,,129,89,87,,,Yes
059335.png,79,,,,,87,,,,,Yes
059339.png,77,126,,,,90,87,,,,Yes
05934.png,122,75,75,,,90,88,76,,,No
059342.png,129,76,,,,89,93,,,,Yes
059349.png,77,124,106,117,,91,86,141,77,,Yes
059350.png,122,161,81,,,89,117,89,,,Yes
059353.png,75,,,,,88,,,,,Yes
059358.png,126,76,,,,88,87,,,,Yes
05936.png,120,,,,,85,,,,,No
05937.png,78,126,107,,,90,89,139,,,No
059373.png,86,,,,,141,,,,,Yes
05938.png,128,77,,,,91,91,,,,No
059385.png,125,76,99,,,87,87,150,,,Yes
05939.png,127,76,,,,90,89,,,,No
059390.png,77,127,79,,,88,87,140,,,Yes
059392.png,77,127,,,,89,87,,,,Yes
05940.png,77,78,130,,,142,91,88,,,No
059403.png,112,125,75,,,145,90,88,,,Yes
059404.png,119,127,76,,,139,89,90,,,Yes
05941.png,94,91,,,,111,138,,,,No
059411.png,125,76,,,,90,87,,,,Yes
059417.png,127,75,113,86,104,89,90,134,135,118,Yes
05942.png,129,74,,,,88,90,,,,No
059423.png,118,97,111,,,86,139,72,,,Yes
05943.png,127,79,,,,87,89,,,,No
059431.png,126,83,76,,,89,142,89,,,Yes
059438.png,64,,,,,90,,,,,Yes
059439.png,124,81,100,,,88,91,139,,,Yes
05944.png,127,76,138,,,90,88,92,,,No
059440.png,91,,,,,143,,,,,Yes
059444.png,127,30,75,82,,89,179,88,138,,Yes
059449.png,125,80,,,,87,89,,,,Yes
05945.png,76,124,101,,,89,88,140,,,No
059455.png,126,79,118,,,90,88,136,,,Yes
059459.png,16,75,125,,,157,88,89,,,Yes
05946.png,127,107,75,112,,89,136,88,50,,No
059461.png,76,124,,,,89,89,,,,Yes
05947.png,126,78,,,,91,91,,,,No
059472.png,124,,,,,87,,,,,Yes
059475.png,104,77,125,,,128,88,87,,,Yes
05948.png,119,95,111,,,86,138,75,,,No
059488.png,86,,,,,87,,,,,Yes
05950.png,89,96,,,,89,77,,,,No
059502.png,102,187,130,109,74,122,54,86,144,85,Yes
059505.png,124,79,100,,,86,90,143,,,Yes
059507.png,129,76,113,83,,89,89,29,137,,Yes
05951.png,124,78,132,,,92,88,91,,,No
059513.png,124,77,97,,,87,88,137,,,Yes
059517.png,123,78,100,,,88,89,141,,,Yes
059518.png,81,126,114,,,139,89,138,,,Yes
05952.png,124,73,,,,90,89,,,,No
059521.png,125,76,,,,90,89,,,,Yes
059528.png,106,83,,,,141,83,,,,Yes
059532.png,133,74,,,,88,88,,,,Yes
059534.png,77,126,66,,,89,89,91,,,Yes
059536.png,97,126,75,105,120,125,90,87,142,84,Yes
059537.png,126,78,,,,89,88,,,,Yes
059538.png,75,128,102,66,,87,90,133,77,,Yes
05954.png,77,128,108,,,87,89,147,,,No
05955.png,126,75,,,,87,89,,,,No
059550.png,127,75,,,,90,90,,,,Yes
059551.png,77,127,,,,139,88,,,,Yes
059559.png,78,,,,,91,,,,,Yes
05956.png,127,76,,,,89,88,,,,No
059560.png,127,75,,,,89,89,,,,Yes
059562.png,78,,,,,76,,,,,Yes
059564.png,30,122,103,,,50,85,144,,,Yes
05957.png,126,79,118,88,,90,91,134,134,,No
059573.png,126,74,,,,88,87,,,,Yes
059574.png,76,129,,,,91,89,,,,Yes
059577.png,115,137,,,,138,82,,,,Yes
059579.png,126,73,,,,90,87,,,,Yes
05958.png,126,77,117,,,90,89,81,,,No
059581.png,127,81,76,,,88,145,89,,,Yes
059584.png,126,,,,,90,,,,,Yes
059585.png,129,78,85,,,90,87,144,,,Yes
05959.png,74,128,110,,,89,87,141,,,No
059590.png,72,127,97,123,,91,88,152,87,,Yes
059591.png,128,81,120,74,,89,142,142,86,,Yes
059596.png,127,75,183,80,,89,91,97,84,,Yes
05960.png,76,127,120,81,,89,89,137,136,,No
059602.png,127,76,,,,90,88,,,,Yes
059605.png,128,77,,,,91,91,,,,Yes
059607.png,120,77,127,,,146,88,88,,,Yes
059608.png,128,76,111,120,,90,89,143,78,,Yes
05961.png,99,99,,,,120,137,,,,No
059616.png,14,128,76,,,76,87,89,,,Yes
059619.png,125,76,,,,89,86,,,,Yes
059620.png,73,121,96,125,164,92,179,148,86,159,Yes
059623.png,125,76,96,114,99,90,87,110,111,107,Yes
059625.png,124,76,,,,90,88,,,,Yes
05963.png,128,75,74,,,87,143,87,,,No
059630.png,75,126,,,,89,90,,,,Yes
059633.png,121,98,,,,87,141,,,,Yes
059639.png,125,76,111,,,88,88,144,,,Yes
05964.png,125,98,79,66,,88,143,87,79,,No
059645.png,77,127,110,,,91,86,146,,,Yes
05965.png,129,77,,,,88,86,,,,No
059650.png,123,,,,,87,,,,,Yes
059652.png,127,75,,,,90,90,,,,Yes
059655.png,127,77,80,117,,89,90,140,139,,Yes
059659.png,125,75,97,111,,88,89,140,138,,Yes
05966.png,87,,,,,87,,,,,No
059660.png,76,127,98,,,89,89,144,,,Yes
059662.png,83,,,,,70,,,,,Yes
059664.png,122,33,107,,,90,179,74,,,Yes
059666.png,127,113,92,,,91,137,136,,,Yes
05967.png,116,,,,,89,,,,,No
059671.png,77,127,114,115,83,90,88,20,142,141,Yes
05968.png,127,70,87,,,89,90,136,,,No
059680.png,77,127,84,114,68,91,89,134,134,84,Yes
059681.png,128,75,,,,88,88,,,,Yes
059687.png,77,98,,,,89,123,,,,Yes
059688.png,126,76,,,,88,87,,,,Yes
059689.png,94,125,74,,,122,89,90,,,Yes
05969.png,79,129,,,,88,87,,,,No
059692.png,127,78,,,,89,91,,,,Yes
059696.png,126,67,76,117,,91,92,91,94,,Yes
059697.png,126,,,,,90,,,,,Yes
059699.png,125,105,,,,89,138,,,,Yes
05970.png,129,76,,,,90,90,,,,No
059704.png,126,76,115,87,,88,90,137,137,,Yes
059707.png,75,125,,,,90,89,,,,Yes
05971.png,126,,,,,86,,,,,No
059714.png,88,76,127,,,119,90,88,,,Yes
059715.png,127,76,74,,,89,90,79,,,Yes
05972.png,130,95,75,73,,88,123,89,80,,No
059722.png,127,74,,,,90,89,,,,Yes
059723.png,75,113,84,,,92,134,135,,,Yes
059728.png,125,76,103,101,,90,87,115,155,,Yes
05973.png,77,120,,,,141,139,,,,No
059734.png,123,73,,,,93,94,,,,Yes
059735.png,75,125,85,,,89,89,136,,,Yes
05974.png,128,,,,,88,,,,,No
059742.png,77,125,114,,,88,88,141,,,Yes
05975.png,79,116,,,,134,138,,,,No
059750.png,126,,,,,86,,,,,Yes
059752.png,127,105,118,,,85,140,66,,,Yes
059755.png,76,125,80,,,90,89,133,,,Yes
059756.png,77,123,96,38,,89,89,143,45,,Yes
059757.png,126,75,,,,87,88,,,,Yes
05976.png,125,,,,,89,,,,,No
059766.png,125,77,,,,92,86,,,,Yes
059768.png,126,76,81,92,,89,89,139,142,,Yes
05977.png,127,77,109,94,,88,88,141,122,,No
059775.png,126,75,83,121,,89,88,141,140,,Yes
05978.png,126,82,,,,87,89,,,,No
059780.png,75,127,109,,,88,85,139,,,Yes
059782.png,76,125,97,,,91,91,88,,,Yes
059783.png,128,112,77,,,90,141,87,,,Yes
059785.png,77,127,102,,,87,88,136,,,Yes
059786.png,127,75,80,,,88,89,137,,,Yes
059787.png,127,,,,,87,,,,,Yes
05979.png,75,,,,,140,,,,,No
059794.png,126,75,102,,,88,88,137,,,Yes
05980.png,76,128,98,,,91,90,139,,,No
059801.png,126,77,,,,89,88,,,,Yes
059804.png,127,76,,,,88,88,,,,Yes
05981.png,125,75,,,,91,90,,,,No
059818.png,73,125,,,,90,88,,,,Yes
05982.png,32,116,,,,76,89,,,,No
059829.png,127,75,88,,,90,88,139,,,Yes
05983.png,126,67,82,,,88,87,86,,,No
059837.png,76,127,112,68,,88,87,146,89,,Yes
05984.png,128,89,75,109,67,90,136,90,134,83,No
059844.png,73,126,,,,85,88,,,,Yes
059846.png,126,99,81,76,116,90,121,141,89,138,Yes
05985.png,78,126,78,,,90,89,139,,,No
059852.png,76,123,91,,,89,87,144,,,Yes
059856.png,126,77,98,123,,89,88,153,76,,Yes
059858.png,126,72,,,,90,90,,,,Yes
05986.png,126,76,,,,88,89,,,,No
059861.png,125,103,76,105,,90,128,89,175,,Yes
059866.png,127,76,,,,88,90,,,,Yes
059869.png,76,128,,,,88,87,,,,Yes
05987.png,128,67,,,,90,92,,,,No
05988.png,126,74,84,,,90,89,139,,,No
059882.png,77,125,124,98,,90,85,169,131,,Yes
05989.png,125,78,,,,88,88,,,,No
059890.png,100,76,123,87,,123,87,88,88,,Yes
05990.png,80,84,,,,142,84,,,,No
059905.png,126,74,,,,89,90,,,,Yes
059915.png,76,125,99,,,89,88,135,,,Yes
059919.png,158,77,126,,,138,89,88,,,Yes
05992.png,125,74,,,,89,89,,,,No
059922.png,126,105,,,,90,137,,,,Yes
05993.png,75,128,,,,88,89,,,,No
059930.png,78,127,81,,,89,89,71,,,Yes
059931.png,125,76,89,107,,88,90,17,137,,Yes
059939.png,128,,,,,89,,,,,Yes
05994.png,76,127,109,,,88,89,141,,,No
059941.png,75,129,,,,90,87,,,,Yes
059948.png,125,101,77,105,,89,117,88,136,,Yes
05995.png,84,126,79,,,138,92,86,,,No
059952.png,121,99,,,,86,141,,,,Yes
059955.png,121,80,,,,90,88,,,,Yes
059959.png,127,75,,,,89,89,,,,Yes
05996.png,108,77,106,69,,120,85,142,67,,No
059962.png,127,75,,,,88,88,,,,Yes
059964.png,27,76,127,,,53,88,87,,,Yes
059966.png,126,76,94,,,87,89,144,,,Yes
059969.png,53,80,135,83,123,41,90,88,140,87,Yes
05997.png,100,124,75,87,104,119,90,86,143,153,No
059970.png,127,,,,,77,,,,,Yes
059978.png,75,126,,,,89,88,,,,Yes
05998.png,127,100,,,,89,142,,,,No
05999.png,125,98,76,106,,88,118,82,138,,No
059990.png,127,,,,,90,,,,,Yes
059996.png,77,76,125,,,140,89,88,,,Yes
059998.png,126,77,108,,,85,87,144,,,Yes
06000.png,126,92,,,,87,154,,,,No
060001.png,76,102,121,,,88,128,88,,,Yes
060004.png,77,125,76,,,90,88,76,,,Yes
06001.png,124,76,100,94,,88,90,142,141,,No
060013.png,120,79,,,,92,89,,,,Yes
060015.png,78,125,68,90,,89,90,78,145,,Yes
06002.png,125,75,105,82,,88,87,139,71,,No
060022.png,123,,,,,92,,,,,Yes
06003.png,186,73,123,,,169,96,90,,,No
060036.png,75,123,103,,,87,88,122,,,Yes
06004.png,126,74,,,,89,88,,,,No
060041.png,125,75,,,,90,91,,,,Yes
060048.png,127,74,74,,,89,140,92,,,Yes
06005.png,126,74,,,,90,89,,,,No
060050.png,127,76,83,116,,88,88,140,142,,Yes
060053.png,125,87,74,,,90,143,89,,,Yes
060058.png,125,75,,,,87,91,,,,Yes
06006.png,126,,,,,89,,,,,No
060060.png,123,80,,,,90,89,,,,Yes
06007.png,127,75,,,,90,90,,,,No
060077.png,124,79,,,,88,87,,,,Yes
06008.png,128,77,134,,,88,82,84,,,No
060088.png,125,75,89,,,88,88,83,,,Yes
060089.png,12,76,127,90,,70,89,89,137,,Yes
06009.png,127,78,,,,88,89,,,,No
060090.png,80,128,,,,93,90,,,,Yes
060099.png,126,73,176,,,89,88,53,,,Yes
06010.png,127,75,,,,90,88,,,,No
060100.png,125,74,,,,90,90,,,,Yes
060102.png,76,126,,,,90,90,,,,Yes
060103.png,127,76,,,,88,90,,,,Yes
060107.png,125,73,96,,,88,88,145,,,Yes
06011.png,126,73,76,98,,89,89,89,148,,No
060114.png,78,125,,,,86,87,,,,Yes
060115.png,77,126,45,101,,89,87,174,135,,Yes
060117.png,126,75,,,,90,91,,,,Yes
06012.png,75,123,,,,89,89,,,,No
060121.png,131,77,,,,90,89,,,,Yes
060122.png,125,,,,,87,,,,,Yes
060124.png,126,80,,,,92,91,,,,Yes
060129.png,128,75,,,,91,90,,,,Yes
06013.png,123,77,,,,89,88,,,,No
060130.png,121,77,,,,89,87,,,,Yes
060132.png,127,85,81,74,,88,94,139,86,,Yes
060134.png,127,76,,,,90,88,,,,Yes
060135.png,127,84,74,,,88,142,86,,,Yes
060139.png,122,76,,,,92,86,,,,Yes
060141.png,76,127,,,,88,88,,,,Yes
060143.png,127,74,78,,,90,90,140,,,Yes
060147.png,76,126,,,,89,89,,,,Yes
060149.png,125,76,,,,87,88,,,,Yes
06015.png,127,77,,,,88,90,,,,No
060150.png,76,126,,,,89,89,,,,Yes
060151.png,76,127,,,,90,88,,,,Yes
060154.png,184,81,,,,101,89,,,,Yes
060157.png,125,73,,,,90,86,,,,Yes
06016.png,125,,,,,91,,,,,No
060161.png,127,75,122,81,,88,87,143,146,,Yes
060163.png,126,,,,,90,,,,,Yes
060165.png,125,,,,,90,,,,,Yes
060167.png,76,126,67,94,,89,91,129,71,,Yes
060169.png,77,126,70,,,90,91,80,,,Yes
06017.png,82,128,77,119,79,140,88,88,138,68,No
060170.png,128,111,77,,,87,146,89,,,Yes
06018.png,77,125,,,,90,90,,,,No
060185.png,83,105,,,,34,27,,,,Yes
060189.png,127,,,,,88,,,,,Yes
06019.png,125,77,77,,,86,79,144,,,No
06020.png,89,125,,,,147,86,,,,No
060203.png,81,126,74,,,137,91,90,,,Yes
06021.png,127,76,118,100,,86,90,75,142,,No
060210.png,124,76,,,,90,92,,,,Yes
060214.png,121,76,107,,,90,87,146,,,Yes
060216.png,128,78,134,,,90,91,83,,,Yes
06022.png,73,126,88,90,,90,90,21,141,,No
060221.png,129,75,,,,88,90,,,,Yes
060223.png,76,126,,,,89,89,,,,Yes
060227.png,81,,,,,86,,,,,Yes
06023.png,124,118,85,80,,91,139,140,25,,No
060236.png,76,126,,,,90,89,,,,Yes
060240.png,76,101,80,128,,87,148,55,88,,Yes
060241.png,127,75,174,,,91,92,52,,,Yes
060247.png,126,,,,,88,,,,,Yes
06025.png,76,128,,,,88,88,,,,No
060255.png,127,13,78,,,88,110,91,,,Yes
060256.png,124,77,,,,86,88,,,,Yes
06026.png,125,77,,,,90,90,,,,No
060260.png,126,77,,,,88,89,,,,Yes
060264.png,128,74,,,,90,91,,,,Yes
060267.png,126,77,,,,88,89,,,,Yes
06027.png,123,79,,,,88,88,,,,No
060272.png,128,73,81,78,98,87,89,144,71,145,Yes
060278.png,127,78,94,102,,89,91,116,136,,Yes
06028.png,123,84,101,,,88,85,137,,,No
060280.png,124,75,87,,,88,90,138,,,Yes
060281.png,128,,,,,89,,,,,Yes
060284.png,125,96,77,,,89,116,88,,,Yes
060285.png,127,75,,,,90,87,,,,Yes
060290.png,127,76,,,,88,89,,,,Yes
060297.png,76,86,,,,88,88,,,,Yes
06030.png,123,78,78,,,91,88,67,,,No
060301.png,127,76,70,,,91,89,77,,,Yes
060302.png,162,73,,,,107,84,,,,Yes
060303.png,126,74,101,104,,90,89,140,129,,Yes
060308.png,126,73,,,,89,89,,,,Yes
06031.png,100,124,72,,,119,88,88,,,No
060312.png,127,74,,,,89,89,,,,Yes
060313.png,127,101,77,103,86,88,149,89,137,73,Yes
060320.png,127,78,124,,,88,88,76,,,Yes
060321.png,126,73,,,,88,89,,,,Yes
060322.png,118,80,104,,,86,91,144,,,Yes
060329.png,77,127,102,,,90,88,132,,,Yes
06033.png,108,84,,,,119,88,,,,No
060330.png,79,123,,,,89,89,,,,Yes
060333.png,77,80,126,,,88,140,89,,,Yes
060334.png,125,76,100,,,90,89,148,,,Yes
06034.png,75,126,,,,90,89,,,,No
060343.png,129,,,,,75,,,,,Yes
060345.png,125,75,104,,,89,89,137,,,Yes
060346.png,80,,,,,85,,,,,Yes
060349.png,78,125,,,,87,91,,,,Yes
06035.png,81,126,105,,,87,87,145,,,No
060354.png,96,78,124,,,129,88,88,,,Yes
06036.png,128,125,82,,,87,63,87,,,No
060360.png,81,,,,,141,,,,,Yes
060365.png,122,78,,,,90,84,,,,Yes
06037.png,76,127,,,,90,87,,,,No
060370.png,126,77,92,,,89,89,139,,,Yes
060375.png,121,80,87,,,87,90,88,,,Yes
060376.png,120,81,,,,88,89,,,,Yes
06038.png,69,125,83,115,,92,90,136,78,,No
060383.png,124,75,,,,86,87,,,,Yes
06039.png,95,124,,,,127,85,,,,No
060400.png,128,75,,,,88,87,,,,Yes
060402.png,101,122,,,,142,91,,,,Yes
060406.png,126,77,,,,88,89,,,,Yes
060408.png,76,126,97,,,89,91,132,,,Yes
060409.png,78,128,,,,90,87,,,,Yes
06041.png,119,77,126,,,141,89,90,,,No
060410.png,128,86,,,,89,137,,,,Yes
060413.png,77,,,,,88,,,,,Yes
060418.png,136,,,,,26,,,,,Yes
060419.png,75,124,101,,,88,89,137,,,Yes
06042.png,78,123,104,,,89,87,141,,,No
060421.png,128,,,,,89,,,,,Yes
060431.png,128,85,,,,90,138,,,,Yes
060432.png,127,77,117,,,89,89,139,,,Yes
06044.png,127,76,,,,89,90,,,,No
060441.png,124,86,120,75,,90,141,140,90,,Yes
060444.png,124,,,,,86,,,,,Yes
060448.png,125,74,95,,,89,89,145,,,Yes
060449.png,77,129,97,,,92,85,138,,,Yes
06045.png,128,168,83,172,141,91,103,89,96,136,No
060452.png,126,72,,,,88,89,,,,Yes
060455.png,121,82,,,,89,87,,,,Yes
060459.png,84,,,,,137,,,,,Yes
06046.png,126,74,,,,90,88,,,,No
060466.png,126,74,,,,90,90,,,,Yes
06047.png,102,131,80,,,150,74,81,,,No
060473.png,75,118,125,,,90,138,91,,,Yes
060478.png,122,81,,,,86,88,,,,Yes
060479.png,129,,,,,87,,,,,Yes
06048.png,74,126,,,,90,90,,,,No
060481.png,77,127,,,,91,88,,,,Yes
060482.png,76,125,,,,90,90,,,,Yes
060483.png,96,119,98,,,122,86,141,,,Yes
06049.png,128,102,74,,,88,142,88,,,No
060492.png,75,89,126,,,91,124,89,,,Yes
060493.png,77,128,111,,,89,88,141,,,Yes
060496.png,125,,,,,90,,,,,Yes
060499.png,115,78,125,,,136,90,86,,,Yes
06050.png,77,127,80,,,89,91,141,,,No
060500.png,127,,,,,86,,,,,Yes
060506.png,127,74,,,,91,90,,,,Yes
060508.png,125,79,97,,,90,89,137,,,Yes
06051.png,127,75,,,,89,89,,,,No
060517.png,118,167,,,,91,63,,,,Yes
06052.png,77,103,127,118,,89,31,89,131,,No
060523.png,77,124,134,,,89,89,90,,,Yes
060524.png,126,82,,,,86,90,,,,Yes
060529.png,126,76,50,,,89,88,174,,,Yes
06053.png,125,75,154,,,89,90,148,,,No
060531.png,127,78,111,69,,91,91,140,82,,Yes
060532.png,126,78,,,,91,91,,,,Yes
060533.png,76,125,92,,,91,90,73,,,Yes
060536.png,119,84,78,,,90,86,65,,,Yes
06054.png,165,99,131,73,,169,152,88,93,,No
060544.png,127,78,76,125,,88,144,87,77,,Yes
06055.png,74,,,,,88,,,,,No
060551.png,76,128,,,,89,88,,,,Yes
060553.png,78,127,99,,,89,87,137,,,Yes
060558.png,126,72,62,,,90,90,25,,,Yes
06056.png,126,78,103,,,89,88,140,,,No
060560.png,76,127,119,,,88,89,85,,,Yes
060562.png,125,86,,,,88,137,,,,Yes
060563.png,130,75,,,,92,87,,,,Yes
06057.png,120,81,99,,,87,89,139,,,No
06058.png,84,118,129,,,143,143,89,,,No
060581.png,77,126,,,,90,89,,,,Yes
060587.png,126,78,106,,,85,87,146,,,Yes
06059.png,124,79,,,,88,90,,,,No
060593.png,78,123,96,107,,90,85,137,171,,Yes
060595.png,123,79,109,87,133,90,87,158,72,91,Yes
06060.png,125,84,,,,88,145,,,,No
060604.png,79,105,,,,86,139,,,,Yes
06061.png,74,126,,,,89,89,,,,No
060610.png,117,,,,,97,,,,,Yes
06062.png,127,83,76,,,89,141,89,,,No
060622.png,117,80,100,,,89,90,141,,,Yes
06063.png,127,77,,,,89,87,,,,No
060630.png,78,122,108,105,,87,90,153,118,,Yes
060632.png,75,124,109,,,91,90,136,,,Yes
060633.png,82,126,74,,,140,87,89,,,Yes
060634.png,77,98,118,124,,89,151,11,89,,Yes
060636.png,127,77,115,,,88,89,142,,,Yes
06064.png,78,126,84,,,89,90,134,,,No
060642.png,126,75,118,86,,90,88,139,137,,Yes
060645.png,76,,,,,90,,,,,Yes
060646.png,127,76,98,,,89,88,144,,,Yes
060649.png,105,77,122,,,118,92,89,,,Yes
06065.png,127,75,,,,89,89,,,,No
060651.png,125,76,,,,87,90,,,,Yes
060653.png,75,125,100,,,88,89,143,,,Yes
060658.png,124,106,,,,88,142,,,,Yes
06066.png,126,75,124,84,103,89,90,81,88,73,No
060661.png,127,77,101,109,,89,89,155,174,,Yes
060665.png,126,78,,,,89,92,,,,Yes
06067.png,126,79,,,,90,90,,,,No
060672.png,76,126,112,104,,89,87,142,140,,Yes
060676.png,129,,,,,90,,,,,Yes
06068.png,127,78,85,114,70,89,89,139,139,81,No
060680.png,89,,,,,80,,,,,Yes
060684.png,81,125,,,,142,89,,,,Yes
060687.png,76,126,86,,,90,91,143,,,Yes
060688.png,125,101,76,,,89,138,88,,,Yes
06069.png,82,84,,,,88,82,,,,No
060692.png,120,76,,,,88,87,,,,Yes
060694.png,75,128,,,,89,88,,,,Yes
060695.png,75,127,121,,,90,90,139,,,Yes
060697.png,127,76,80,,,87,88,140,,,Yes
060698.png,78,124,90,,,90,84,119,,,Yes
06070.png,127,78,110,,,89,90,140,,,No
060700.png,94,127,76,92,,126,89,88,142,,Yes
060701.png,74,126,,,,88,88,,,,Yes
060711.png,76,114,125,,,89,134,89,,,Yes
060716.png,128,177,75,,,90,62,90,,,Yes
060718.png,74,,,,,92,,,,,Yes
06072.png,127,,,,,90,,,,,No
060720.png,128,76,119,,,88,90,138,,,Yes
060722.png,126,74,,,,90,89,,,,Yes
060724.png,127,76,,,,89,90,,,,Yes
060726.png,75,127,,,,88,87,,,,Yes
060729.png,126,81,76,,,90,137,91,,,Yes
06073.png,102,112,104,,,157,85,141,,,No
060735.png,77,126,,,,90,88,,,,Yes
060739.png,75,127,,,,86,89,,,,Yes
06074.png,127,75,81,,,89,90,139,,,No
060745.png,127,76,87,117,,92,91,135,135,,Yes
06075.png,123,75,,,,89,90,,,,No
060756.png,127,76,,,,88,89,,,,Yes
060757.png,95,116,,,,124,87,,,,Yes
060759.png,124,77,114,,,90,89,138,,,Yes
06076.png,127,77,,,,88,90,,,,No
060760.png,77,124,102,90,,88,87,137,170,,Yes
060765.png,73,112,,,,83,138,,,,Yes
060766.png,128,78,,,,89,90,,,,Yes
060768.png,126,114,77,,,89,137,89,,,Yes
06077.png,78,128,16,,,91,89,14,,,No
060776.png,127,74,98,88,,86,89,141,125,,Yes
060777.png,77,128,,,,90,87,,,,Yes
060778.png,77,127,101,,,88,92,104,,,Yes
06078.png,75,,,,,88,,,,,No
060786.png,108,76,127,,,126,90,86,,,Yes
060787.png,77,126,,,,89,88,,,,Yes
06079.png,76,126,,,,87,89,,,,No
060790.png,127,77,115,82,,90,91,137,136,,Yes
060796.png,76,127,,,,90,89,,,,Yes
060798.png,80,90,,,,88,88,,,,Yes
060800.png,126,73,,,,89,88,,,,Yes
060801.png,11,119,,,,72,95,,,,Yes
060803.png,12,127,104,,,135,89,119,,,Yes
060804.png,124,75,103,,,91,87,132,,,Yes
060807.png,127,76,100,,,88,92,123,,,Yes
06081.png,177,107,127,106,81,74,119,90,141,86,No
060810.png,127,76,,,,87,86,,,,Yes
060815.png,126,75,,,,90,89,,,,Yes
060818.png,72,112,130,,,89,145,89,,,Yes
06082.png,124,78,,,,88,88,,,,No
060828.png,76,126,,,,90,88,,,,Yes
06083.png,91,81,125,100,114,125,91,89,140,84,No
060833.png,125,80,,,,87,88,,,,Yes
060837.png,126,75,81,,,90,88,138,,,Yes
06084.png,125,68,76,,,90,91,91,,,No
060840.png,128,77,,,,90,88,,,,Yes
06085.png,75,127,,,,90,90,,,,No
060851.png,76,127,,,,91,88,,,,Yes
060854.png,100,74,124,80,100,119,93,82,88,139,Yes
060859.png,76,126,112,,,90,89,143,,,Yes
06086.png,135,126,98,79,,164,87,137,89,,No
060861.png,127,78,89,,,90,92,137,,,Yes
060867.png,117,92,121,,,23,120,83,,,Yes
06087.png,126,101,74,,,88,147,86,,,No
060874.png,127,77,80,,,89,90,139,,,Yes
06088.png,78,129,80,113,,91,89,141,140,,No
060881.png,119,80,106,,,89,91,140,,,Yes
060886.png,81,126,,,,88,86,,,,Yes
06089.png,80,70,,,,85,79,,,,No
060892.png,74,123,75,,,90,90,71,,,Yes
060900.png,77,91,125,99,99,89,126,88,123,146,Yes
060902.png,74,125,,,,89,88,,,,Yes
060904.png,125,77,,,,89,90,,,,Yes
060905.png,126,75,,,,90,90,,,,Yes
060908.png,127,72,,,,86,86,,,,Yes
060909.png,127,77,82,,,89,91,136,,,Yes
06091.png,77,127,122,81,,90,89,140,138,,No
060910.png,127,75,,,,89,90,,,,Yes
060915.png,101,124,,,,130,88,,,,Yes
060916.png,78,125,110,,,91,86,141,,,Yes
060917.png,18,127,77,80,,140,88,89,138,,Yes
06092.png,76,127,,,,90,86,,,,No
060920.png,79,72,124,,,139,87,90,,,Yes
